track_id,track_name,artist_name,album_name,release_date,popularity,track_url,artist_id,genres
3Ucr6hQQuY8cZ0UqXV8uO2,Freed from Desire,Gala,Come into My Life,1997,48,https://open.spotify.com/track/3Ucr6hQQuY8cZ0UqXV8uO2,3OqTvcWgb0xaainosGVvuZ,['eurodance']
3fOVLYEqp2loND8GaTkR15,La Caza de Nariño,Alcolirykoz,Aranjuez,2021-07-09,44,https://open.spotify.com/track/3fOVLYEqp2loND8GaTkR15,3ygJTpJJIK7eEeC2EFRl9D,['latin hip hop']
3kXoKlD84c6OmIcOLfrfEs,September,"Earth, Wind & Fire",September (sped up + slowed),1978-11-18,79,https://open.spotify.com/track/3kXoKlD84c6OmIcOLfrfEs,4QQgXkCYTt3BlENzhyNETg,['disco']
3reoq3Kp45545OlqZBk93X,Destination Calabria - Radio Edit,Alex Gaudino,Destination Calabria,2007-01-01,36,https://open.spotify.com/track/3reoq3Kp45545OlqZBk93X,7vb7VLDqpLTlAy1ctTMR5d,[]
3uVE5vLKkigiWBOQEgmdDk,Who's That Girl?,Eve,Scorpion,2001-01-01,65,https://open.spotify.com/track/3uVE5vLKkigiWBOQEgmdDk,4d3yvTptO48nOYTPBcPFZC,[]
41mW3afagMuz7pn3IkpWdm,Tu Loco Loco Y Yo Tranquilo,Roberto Roena Y Su Apollo Sound,Roberto Roena Y Su Apollo Sound,1970-01-01,48,https://open.spotify.com/track/41mW3afagMuz7pn3IkpWdm,0KdPDmQhHxBKsHNsQuh5ry,"['salsa', 'salsa romantica']"
49UnLatBtily66vR0W5EGy,1999 - Kaycee Radio Edit,Binary Finary,1999,2005-01-01,37,https://open.spotify.com/track/49UnLatBtily66vR0W5EGy,5suoHSdDiYsjikHNVdYYKe,"['trance', 'eurotrance']"
4AoQ3IvQqXjFhvtVyrGfGn,Manila Palm,Parra for Cuva,Juno,2021-07-16,41,https://open.spotify.com/track/4AoQ3IvQqXjFhvtVyrGfGn,238y1dKPtMeFEpX3Y6H1Vr,['downtempo']
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,The Wall,1979-11-30,78,https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV,0k17h0D3J5VfsdmQ1iZtE9,"['progressive rock', 'psychedelic rock', 'classic rock', 'symphonic rock', 'art rock', 'rock']"
4iJcE988EKJRz2gLtiNW6x,Just Dat,Zepherin Saint,Love Above Records Presents: Locked in the House,2020-12-04,0,https://open.spotify.com/track/4iJcE988EKJRz2gLtiNW6x,10cgCwQ5XXirdZEPR6BuDD,[]
4wJNcICQAv1ZNj8tkoMJab,Yo no soy esa,Mari Trini,Escúchame,1971,48,https://open.spotify.com/track/4wJNcICQAv1ZNj8tkoMJab,0CVHw8AAgA5brxfblp1lsQ,['bolero']
56ZDcszhe1eCeghso93fXP,Sunshine,Matisyahu,Spark Seeker,2012,39,https://open.spotify.com/track/56ZDcszhe1eCeghso93fXP,5eyMzR1hYiEZtN2c9ly2kw,"['reggae', 'reggae rock']"
58r4JuwHhXLAkttkaUZfLw,Got to Be Real,Cheryl Lynn,Cheryl Lynn (Expanded Edition),1978-07-17,64,https://open.spotify.com/track/58r4JuwHhXLAkttkaUZfLw,6UfoTQXaV3DuqtDVjZIxwZ,"['disco', 'post-disco']"
595CPZmUSMr77TplsTz0j4,Let's Make a Trip,Dogg Master,Back in Town,2011-02-05,6,https://open.spotify.com/track/595CPZmUSMr77TplsTz0j4,7D7OH1u01xndWNoeG153gy,['g-funk']
5G5IaqSI0apYf3RTOei5T1,Gaita de las Flores,Lucho Bermúdez,Cartagenerita,1961-08-10,14,https://open.spotify.com/track/5G5IaqSI0apYf3RTOei5T1,5x1E6GVoNd2Haj7Jtvg3E0,"['música tropical', 'cumbia']"
5KCegoON1Q2cvb2ECIuZsa,El Salón de la Injusticia,Alcolirykoz,Efectos Secundarios,2014-11-28,38,https://open.spotify.com/track/5KCegoON1Q2cvb2ECIuZsa,3ygJTpJJIK7eEeC2EFRl9D,['latin hip hop']
5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,17,2017-08-25,82,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW,15UsOTVnJzReFVN1VCnxy4,['emo rap']
5vzuimLTykbT30htozpkmw,Can't Explain,Tommy Farrow,Let's Just / Can't Explain,2020-05-01,21,https://open.spotify.com/track/5vzuimLTykbT30htozpkmw,48PJbNNOaXy5gbHGHlar5T,"['eurotrance', 'breakbeat']"
5xYc49140MFySm0M3w5Yg0,GSH,Vitess,Panama Peppers,2018-06-12,0,https://open.spotify.com/track/5xYc49140MFySm0M3w5Yg0,5DIVjY3STr8n4tEoN0dmui,"['acid house', 'lo-fi house']"
64zAjhGj8t7iHtUdNoTnRm,Tú Me Vuelves Loco,Frankie Ruiz,Feliz Navidad Con Salsa,2022-12-16,64,https://open.spotify.com/track/64zAjhGj8t7iHtUdNoTnRm,4dLvccxeQIM5u80Ri0u9OV,"['salsa', 'salsa romantica', 'merengue']"
6HW2jdI7kOqMnjykj1jBGX,Gangsters Pain,matthias valentine,Gangsters Pain,2023-09-08,45,https://open.spotify.com/track/6HW2jdI7kOqMnjykj1jBGX,3nvUst0AUPyR4cRWYidMke,[]
6Nq5lE0CeOAAAqN4qhkbZU,Suga Suga,Baby Bash,Tha Smokin' Nephew,2003-01-01,69,https://open.spotify.com/track/6Nq5lE0CeOAAAqN4qhkbZU,12PSlydMSjEHzSCj9X5qv7,[]
6Nv0PtXL9qWzslwEnrKSSf,En Señal de Victoria. - Live,Haffit David,En Victoria (Live),2024-08-19,46,https://open.spotify.com/track/6Nv0PtXL9qWzslwEnrKSSf,5uzc7EXNY04lWJl354jisM,['vallenato']
6RENX55vHtvFnrWebePc8P,La Pista Secreta,Grupo Exterminador,110 Corridos Mas Famosos Del Mundo,2023-10-08,48,https://open.spotify.com/track/6RENX55vHtvFnrWebePc8P,3slJwKuB6Ij5V0mCOKT8Jn,"['corrido', 'norteño', 'ranchera', 'banda', 'grupera', 'música mexicana']"
6W2Ef5Ph6ILTUAedoQ3QIv,Like I Love You,Justin Timberlake,Justified,2002-11-04,60,https://open.spotify.com/track/6W2Ef5Ph6ILTUAedoQ3QIv,31TPClRtHm23RisEBtV3X7,[]
6Y5k0NupErwLzOQXDxfVFa,Te Quiero Comer La Boca,La Mosca,Buenos Muchachos,2001-01-01,61,https://open.spotify.com/track/6Y5k0NupErwLzOQXDxfVFa,60nua3AsVSfADZtg5Hdz3W,"['rock en español', 'latin rock', 'argentine rock', 'ska']"
6sRQjwLPdzADXhgZeKy6PQ,Tú Con El,Frankie Ruiz,"Cantándole al Amor, Vol. 2",2023-10-21,72,https://open.spotify.com/track/6sRQjwLPdzADXhgZeKy6PQ,4dLvccxeQIM5u80Ri0u9OV,"['salsa', 'salsa romantica', 'merengue']"
6w9aH0AuVIOLWgtlXMBMEE,Dew Dew,Vitess,INTEASE 003 (Remixes),2022-12-16,6,https://open.spotify.com/track/6w9aH0AuVIOLWgtlXMBMEE,5DIVjY3STr8n4tEoN0dmui,"['acid house', 'lo-fi house']"
7BlYxnHhAFiTqlBtLnN6Hu,Amores,Mari Trini,Amores,1970-02-28,29,https://open.spotify.com/track/7BlYxnHhAFiTqlBtLnN6Hu,0CVHw8AAgA5brxfblp1lsQ,['bolero']
7LTUI8G6BcvY8dHZTniYd5,Reasons,Black Circle,Reasons,2022-09-30,46,https://open.spotify.com/track/7LTUI8G6BcvY8dHZTniYd5,3f9ttFig9YeqVKerYRPX1M,"['afro house', 'melodic house', 'melodic techno']"
7xB3hSztVbX6xFvQqEGKud,Lo malo de ser bueno,El Cuarteto De Nos,Porfiado,2012-04-27,63,https://open.spotify.com/track/7xB3hSztVbX6xFvQqEGKud,13JJKrUewC1CJYmIDXQNoH,"['cuarteto', 'argentine rock', 'latin rock', 'rock en español']"
2NBVO1SbjAIVuemeXppxTa,El Centurión de la Noche,Joe Arroyo,En Acción,1989-12-28,36,https://open.spotify.com/track/2NBVO1SbjAIVuemeXppxTa,7BFnoFhJjLWcsqmN3Hizqg,"['salsa', 'merengue', 'música tropical', 'salsa romantica']"
0W06PdEbS2PxrY1mxuZXzu,Are You Gonna Be My Girl,Jet,Get Born,2003-09-14,59,https://open.spotify.com/track/0W06PdEbS2PxrY1mxuZXzu,5ypxebeHEIXjMtJb17uJlI,[]
105sSrcdsoN7Pj5NhIDUXx,Amarte Mas No Pude,Diomedes Diaz,Orgullosa,2021-05-26,55,https://open.spotify.com/track/105sSrcdsoN7Pj5NhIDUXx,66NweiA3nU84k1S3SZdTSG,['vallenato']
3yjVsUq8psgcHm8SQrZ8i4,Hip 2 Da Game,Lord Finesse,The Awakening,1996-02-20,57,https://open.spotify.com/track/3yjVsUq8psgcHm8SQrZ8i4,1C6G15UmVQMDGpYbdsf1Oi,"['east coast hip hop', 'boom bap', 'hardcore hip hop']"
00yGGJGV42lSJaqb366yRQ,One Night Stand,2Pac,California Love,2019-08-01,17,https://open.spotify.com/track/00yGGJGV42lSJaqb366yRQ,1ZwdS5xdxEREPySFridCfh,"['gangster rap', 'west coast hip hop', 'g-funk', 'hip hop']"
0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,System Of A Down,Mezmerize,2005-05-17,75,https://open.spotify.com/track/0EYOdF5FCkgOJJla8DI2Md,5eAWCfyUhZtHHtBdNk56l1,"['nu metal', 'metal', 'alternative metal', 'rap metal', 'rock']"
0SwxuVBPfjqR2kCnpDDnqp,Kool Aid & Frozen Pizza,Mac Miller,K.I.D.S.,2010-08-13,61,https://open.spotify.com/track/0SwxuVBPfjqR2kCnpDDnqp,4LLpKhyESsyAXpc4laK94U,[]
0XgpiStoxq1IJncYlPrvZ5,Runnin',The Pharcyde,Labcabincalifornia (Deluxe Edition),1995-01-01,61,https://open.spotify.com/track/0XgpiStoxq1IJncYlPrvZ5,7yk35uHNQclPXFGFoTU44w,"['jazz rap', 'west coast hip hop', 'hip hop']"
0osPX8TruIebOhKuG6GK8C,On My Level (feat. Too $hort),Wiz Khalifa,Rolling Papers,2011-03-29,60,https://open.spotify.com/track/0osPX8TruIebOhKuG6GK8C,137W8MRPWKqSmrBGDBFSop,['rap']
16usJl9JyY13eBN0qj95uC,Never Sleep Again,Solomun,Nobody Is Not Loved,2021-05-28,42,https://open.spotify.com/track/16usJl9JyY13eBN0qj95uC,5wJK4kQAkVGjqM9x46KQOC,"['melodic techno', 'minimal techno', 'techno', 'deep house', 'melodic house']"
1EGIeHEvMZh3MNkIn2itUy,How High (Remix),Method Man,Blackout!,1999-01-01,43,https://open.spotify.com/track/1EGIeHEvMZh3MNkIn2itUy,4VmEWwd8y9MCLwexFMdpwt,"['east coast hip hop', 'hip hop', 'hardcore hip hop']"
1IV9C23i207aj9K3po1j21,El Condor Herido,Diomedes Diaz,El Condor Herido,1989,50,https://open.spotify.com/track/1IV9C23i207aj9K3po1j21,66NweiA3nU84k1S3SZdTSG,['vallenato']
1saelZmqiPqQXJdAYXpflu,Move Over,痛仰樂隊,This Is a Problem,2001-01-01,1,https://open.spotify.com/track/1saelZmqiPqQXJdAYXpflu,1KkPfPiuNxdjuGhwIb6hBC,"['chinese rock', 'chinese indie']"
20DcrlNK0NcRknbX4wcEO4,Luchini AKA This Is It,Camp Lo,Uptown Saturday Night,1997-01-28,51,https://open.spotify.com/track/20DcrlNK0NcRknbX4wcEO4,4oLZx5FplbgfM8DEe9U8LB,"['east coast hip hop', 'jazz rap']"
2fMrLae8lT8pCyRYoaNyZy,Be Water My Friend,Trevayne,Devoid,2019-05-07,7,https://open.spotify.com/track/2fMrLae8lT8pCyRYoaNyZy,3DIQp8pPc6MO4x0a9KoiqW,"['progressive trance', 'downtempo']"
2hj3MQB7NgMCfBHA1Gv6zV,Made Niggaz,2Pac,Gang Related (The Soundtrack),1997-10-07,46,https://open.spotify.com/track/2hj3MQB7NgMCfBHA1Gv6zV,1ZwdS5xdxEREPySFridCfh,"['gangster rap', 'west coast hip hop', 'g-funk', 'hip hop']"
2u0DVZn5xoiiHYjZ92B7Ed,Somos los Reyes del Mundo,Alfredo De La Fé,Triunfo,1982-06-01,22,https://open.spotify.com/track/2u0DVZn5xoiiHYjZ92B7Ed,5lr20svxz2IYxCnKGPO0sY,"['salsa', 'latin jazz', 'son cubano', 'salsa romantica', 'música tropical']"
2xMkj55AfC6gwoVv7eYeQH,The Other Guy - Live From Nashville,Little River Band,The Big Box,2017-01-01,2,https://open.spotify.com/track/2xMkj55AfC6gwoVv7eYeQH,6clbbhnIqpHnqxwtOWcilg,['soft rock']
340XcScPXTctO30V13M705,Optimistic,Zepherin Saint,"Optimistic (feat. Ann Nesby, G3)",2015-09-25,20,https://open.spotify.com/track/340XcScPXTctO30V13M705,10cgCwQ5XXirdZEPR6BuDD,[]
34I0nBvoE0ZXmqbKiJ5BWS,Stranger Things,Joyner Lucas,Stranger Things,2018-02-25,53,https://open.spotify.com/track/34I0nBvoE0ZXmqbKiJ5BWS,6C1ohJrd5VydigQtaGy5Wa,[]
3H5w6iUoIJC2jtYrZjhXua,Unatural,Vitess,V World,2023-03-24,18,https://open.spotify.com/track/3H5w6iUoIJC2jtYrZjhXua,5DIVjY3STr8n4tEoN0dmui,"['acid house', 'lo-fi house']"
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,A Head Full of Dreams,2015-12-04,81,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,4gzpq5DPGxSnKTe4SA8HAU,[]
3etLHAzGr30F9G4bnUpdxw,Blackwater - 128 full strings vocal mix,Octave One,One Black Water (feat. Ann Saunderson),2000-01-01,51,https://open.spotify.com/track/3etLHAzGr30F9G4bnUpdxw,0CRfAs5qmkRgw9x9etNGqH,['techno']
3mHydOgW8H27UsQhi7nk5s,Si Estuviera en Dubái,Cartel De Santa,Viejo Marihuano,2016-11-18,59,https://open.spotify.com/track/3mHydOgW8H27UsQhi7nk5s,07PdYoE4jVRF6Ut40GgVSP,"['mexican hip hop', 'latin hip hop']"
3oB0bcIVRVZgCkWif0H4vV,PPP,KEVIN ROLDAN,KrING,2019-10-04,67,https://open.spotify.com/track/3oB0bcIVRVZgCkWif0H4vV,1RBzGO6Nm3uyhUSxP7EDWO,"['reggaeton', 'trap latino', 'urbano latino']"
3tZlxGCaynTIKK83TF4uPB,Old English,Salva,Peacemaker,2016-07-01,43,https://open.spotify.com/track/3tZlxGCaynTIKK83TF4uPB,0JQaXh3HoqpI68C2pYUbNW,[]
43PkLLNYHL5s1rue4srGD7,For Lip Interlude,dj honda,h ll (Japan Edition),1997-11-12,24,https://open.spotify.com/track/43PkLLNYHL5s1rue4srGD7,7mrvU3OShTgthJV80o2day,"['j-rap', 'boom bap']"
4AOjgAPdoRfLIOeSZRfem5,The Game,Def Squad,El Nino,1998-01-01,27,https://open.spotify.com/track/4AOjgAPdoRfLIOeSZRfem5,52karaTYZPcUZRPr3zy3X4,['east coast hip hop']
4CeHfn3tjpxx32IBE6id30,Top Of The World,Ace Hood,DJ Khaled Presents Ace Hood Gutta,2008-01-01,35,https://open.spotify.com/track/4CeHfn3tjpxx32IBE6id30,31HjiqargV4NAw4GZqUale,[]
4DcrZLp19qTdBYqc2bgj3V,Sucka Nigga,A Tribe Called Quest,Midnight Marauders,1993-11-09,45,https://open.spotify.com/track/4DcrZLp19qTdBYqc2bgj3V,09hVIj6vWgoCDtT03h8ZCa,"['jazz rap', 'east coast hip hop', 'hip hop']"
4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),Justin Timberlake,FutureSex/LoveSounds Deluxe Edition,2006-09-13,76,https://open.spotify.com/track/4NeOWqHmlrGRuBvsLJC9rL,31TPClRtHm23RisEBtV3X7,[]
4UqcM7HwlTgHL5VdhOlW7d,Be Water My Friend,Melodysheep,"Remixes for the Soul, Vol. 2",2013-12-03,24,https://open.spotify.com/track/4UqcM7HwlTgHL5VdhOlW7d,0dldG5QGqkzBM4GSHgaJPH,['space music']
4iEOVEULZRvmzYSZY2ViKN,Left Hand Free,alt-J,This Is All Yours,2014-09-22,64,https://open.spotify.com/track/4iEOVEULZRvmzYSZY2ViKN,3XHO7cRUPCLOr6jwp8vsx5,"['indie', 'indie rock']"
4qRJtJJ8LU2u3JPK62hJPb,Esta Cobardía,Frankie Ruiz,Feliz Navidad Con Salsa,2022-12-16,51,https://open.spotify.com/track/4qRJtJJ8LU2u3JPK62hJPb,4dLvccxeQIM5u80Ri0u9OV,"['salsa', 'salsa romantica', 'merengue']"
58QhkbaAkLFnn7JwAnAato,Fall,Eminem,Kamikaze,2018-08-31,59,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato,7dGJo4pcD2V6oG8kP0tJRR,"['rap', 'hip hop']"
59Tzo2rUt1c9ajf9WgrDBR,Pony,Ginuwine,TikTok Summer Party / Viral Hits,2023-04-14,55,https://open.spotify.com/track/59Tzo2rUt1c9ajf9WgrDBR,7r8RF1tN2A4CiGEplkp1oP,['r&b']
5HvDKyJlHWg42BdsE4ycSm,Paladin Strait,Twenty One Pilots,Clancy,2024-05-24,62,https://open.spotify.com/track/5HvDKyJlHWg42BdsE4ycSm,3YQKmKGau1PzlVlkL1iodx,[]
5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,The Calling,Camino Palmero,2001,74,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz,5aMmmNxw4vgpc5XC6hK0zp,['pop rock']
5ZZsE0prldHVEng8akwjvh,Words 2 My Firstborn,2Pac,Until The End Of Time,2001-01-01,31,https://open.spotify.com/track/5ZZsE0prldHVEng8akwjvh,1ZwdS5xdxEREPySFridCfh,"['gangster rap', 'west coast hip hop', 'g-funk', 'hip hop']"
5jnxxpX2834SB6LJ0S73Uz,Lollipop,Lil Wayne,Tha Carter III,2008-01-01,69,https://open.spotify.com/track/5jnxxpX2834SB6LJ0S73Uz,55Aa2cqylxrFIXC767Z865,"['rap', 'hip hop']"
5oYQ84f7jWY90pblm2XJAO,Hit Me,Molotov,Dance And Dense Denso,2003-01-01,58,https://open.spotify.com/track/5oYQ84f7jWY90pblm2XJAO,27Owkm4TGlMqb0BqaEt3PW,"['rock en español', 'mexican rock', 'latin rock', 'ska', 'latin alternative', 'mexican hip hop', 'latin hip hop']"
5pSvjjfsh34sLrkYSNGCl4,Down Under,Men At Work,Business As Usual,1981,61,https://open.spotify.com/track/5pSvjjfsh34sLrkYSNGCl4,0f3EsoviYnRKTkmayI3cux,[]
5xxR1xl7tiFlITtxzsuow0,La Rueda,Frankie Ruiz,Feliz Navidad Con Salsa,2022-12-16,53,https://open.spotify.com/track/5xxR1xl7tiFlITtxzsuow0,4dLvccxeQIM5u80Ri0u9OV,"['salsa', 'salsa romantica', 'merengue']"
6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,2002,80,https://open.spotify.com/track/6ECp64rv50XVz93WvxXMGF,04gDigrS5kc9YWfZHwBETP,['pop']
6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",2008-06-17,79,https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT,5LfGQac0EIXyAN8aUwmNAQ,"['punk', 'skate punk']"
6fv8qrWMteFmNGzU6Jo0E4,Show & Prove,Big Daddy Kane,Daddy's Home,1994-01-01,32,https://open.spotify.com/track/6fv8qrWMteFmNGzU6Jo0E4,6futYSDVulYR2PktBjTB5W,"['east coast hip hop', 'hardcore hip hop']"
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,Wish You Were Here,1975-09-12,76,https://open.spotify.com/track/6mFkJmJqdDVQ1REhVfGgd1,0k17h0D3J5VfsdmQ1iZtE9,"['progressive rock', 'psychedelic rock', 'classic rock', 'symphonic rock', 'art rock', 'rock']"
6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood),Miranda Lambert,Platinum,2014-06-02,61,https://open.spotify.com/track/6s9m5J92By7jii22Q2XtY2,66lH4jAE7pqPlOlzUKbwA0,['country']
7BgLBB30LZBmNOp5VC9l9n,Woodpeckers Love Affair - Radio Mix,Miyagi,Woodpeckers Love Affair,1970-01-18,28,https://open.spotify.com/track/7BgLBB30LZBmNOp5VC9l9n,3SYkxKBdwKFCTxWDh9l5f9,"['melodic house', 'melodic techno', 'organic house']"
7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,Mario,Turning Point,2004-03-15,73,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP,20s0P9QLxGqKuCsGwFsp7w,['r&b']
7dpFJmdFiahlgzzEmgUwoN,Virginia,Clipse,Lord Willin',2002-04-01,35,https://open.spotify.com/track/7dpFJmdFiahlgzzEmgUwoN,2J257euzcjnDLipsyJH3F2,['southern hip hop']
7m1ADUfi6v2cP408aCRHyt,Mi Libertad,Frankie Ruiz,Feliz Navidad Con Salsa,2022-12-16,62,https://open.spotify.com/track/7m1ADUfi6v2cP408aCRHyt,4dLvccxeQIM5u80Ri0u9OV,"['salsa', 'salsa romantica', 'merengue']"
7q584VOAZLMPaIQ9pedKFl,Both Of Us,Jayda G,Both Of Us,2020-05-26,47,https://open.spotify.com/track/7q584VOAZLMPaIQ9pedKFl,3NKVm2Jedcf6ibJr6pMUVx,[]
7zUhVz7yMmO1mmbfFI8R5i,Pura Droga Sin Cortar,Violadores Del Verso,Vivir para Contarlo,2006,51,https://open.spotify.com/track/7zUhVz7yMmO1mmbfFI8R5i,1DH9RJ0xBVje6gQmK3LWUY,['latin hip hop']
0drHbXjNetXRrdcm81pxfw,JFK 2 LAX,Gang Starr,Moment Of Truth,1998-03-31,51,https://open.spotify.com/track/0drHbXjNetXRrdcm81pxfw,5cMgGlA1xGyeAB2ctYlRdZ,"['east coast hip hop', 'hip hop', 'boom bap']"
0o22084qoEGZJZA7anNSaf,Echao Pa' Lante,Joe Arroyo,Echao Pa'lante,1987-11-24,49,https://open.spotify.com/track/0o22084qoEGZJZA7anNSaf,7BFnoFhJjLWcsqmN3Hizqg,"['salsa', 'merengue', 'música tropical', 'salsa romantica']"
4LJ00EJa21bCvMZSJ8gFHf,Sabre Olvidar,Joe Arroyo,En Sol Mayor,1999-10-08,42,https://open.spotify.com/track/4LJ00EJa21bCvMZSJ8gFHf,7BFnoFhJjLWcsqmN3Hizqg,"['salsa', 'merengue', 'música tropical', 'salsa romantica']"
6iAOKNXA0JUWxFBwzugcsH,Shipwreck,Klangkarussell,Shipwreck / My World,2020-06-24,51,https://open.spotify.com/track/6iAOKNXA0JUWxFBwzugcsH,041iTeoMIwXMlShuQPIVKo,[]
0UN5OvKlbg06LnZyVk48ll,Loungin (Who Do Ya Luv) - Remix,LL COOL J,Mr. Smith (Deluxe Edition),1995-11-21,56,https://open.spotify.com/track/0UN5OvKlbg06LnZyVk48ll,1P8IfcNKwrkQP5xJWuhaOC,['east coast hip hop']
0gdjdIrcFYwcsvtz0ucCo1,Sonnentanz - KABA & dela sur Remix,Klangkarussell,Sonnentanz (KABA & dela sur Remix),2025-01-10,47,https://open.spotify.com/track/0gdjdIrcFYwcsvtz0ucCo1,041iTeoMIwXMlShuQPIVKo,[]
0xU3P7Jl5lTK6qJSzWZEYO,La Pruebita,El Sayayín,Las Mejores Champetas del Año,2000-07-01,30,https://open.spotify.com/track/0xU3P7Jl5lTK6qJSzWZEYO,1sZj8fq4nSJnPycjQ2i7sp,['champeta']
1QDgcVfZKIf2SKBjQzzTLs,Creatures in Heaven,Glass Animals,I Love You So F***ing Much,2024-07-19,61,https://open.spotify.com/track/1QDgcVfZKIf2SKBjQzzTLs,4yvcSjfu4PC0CYQyLy4wSq,[]
1vYew137WJ69SFp9oez3xm,Red Red Wine,UB40,Alle 40 Goed,2012-01-01,46,https://open.spotify.com/track/1vYew137WJ69SFp9oez3xm,69MEO1AADKg1IZrq2XLzo5,['reggae']
2po4k3FIPA3pFsRaGUh5TC,La Propia Nube,El Sayayín,"El Mismo Saya, Vol. 1",2016-06-18,32,https://open.spotify.com/track/2po4k3FIPA3pFsRaGUh5TC,1sZj8fq4nSJnPycjQ2i7sp,['champeta']
3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison,Return of the Mack,1996-04-22,72,https://open.spotify.com/track/3jDdpx9PMlfMBS5tOBHFm9,6V3F8MZrOKdT9fU686ybE9,[]
4WMBl2wiGUSGa5C7tfQEAo,Doin' It,LL COOL J,Mr. Smith (Deluxe Edition),1995-11-21,57,https://open.spotify.com/track/4WMBl2wiGUSGa5C7tfQEAo,1P8IfcNKwrkQP5xJWuhaOC,['east coast hip hop']
57pj5sOWSCAqZm088LMcE4,Oe Bebé,Blessd,Oe Bebé,2024-06-05,70,https://open.spotify.com/track/57pj5sOWSCAqZm088LMcE4,1TA5sGRlKUJXBN4ZyJuDIX,"['reggaeton', 'urbano latino']"
5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),Cordae,The Lost Boy,2019-07-26,63,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e,0huGjMyP507tBCARyzSkrv,[]
6n0OQD5aGspHuwFPJ2ePGC,Sun Don't Shine,Klangkarussell,Netzwerk (Deluxe),2014-07-28,48,https://open.spotify.com/track/6n0OQD5aGspHuwFPJ2ePGC,041iTeoMIwXMlShuQPIVKo,[]
0Sq99oiioQwKPU8rLUL8eU,La Hija del Carpintero,El Sayayín,"Champetas de Cartagena, Vol. 2",2016-09-22,28,https://open.spotify.com/track/0Sq99oiioQwKPU8rLUL8eU,1sZj8fq4nSJnPycjQ2i7sp,['champeta']
0zWuOowhDnhikrtBH5w9eT,Basket Case,Green Day,Dookie,1994,41,https://open.spotify.com/track/0zWuOowhDnhikrtBH5w9eT,7oPftvlwr6VrsViSDV7fJY,"['punk', 'pop punk']"
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,Dookie,1994-02-01,74,https://open.spotify.com/track/1Dr1fXbc2IxaK1Mu8P8Khz,7oPftvlwr6VrsViSDV7fJY,"['punk', 'pop punk']"
1gOANd4qcnkftl869IOvBu,Fade Out Lines - The Avener Rework,The Avener,The Wanderings Of The Avener,2015-01-19,52,https://open.spotify.com/track/1gOANd4qcnkftl869IOvBu,0e6qzpphJHtObTSwD75mi0,[]
1nXTM2CVdaoCySSD5kgt3J,Sweat (A La La La La Long),Inner Circle,Sweat (A La La La La Long),1992-06-02,71,https://open.spotify.com/track/1nXTM2CVdaoCySSD5kgt3J,5os0Ltvz8Q8BvXOPOd1frx,['reggae']
2AzJDIs4hDFvARTcTRGj0a,Maria Canela,Cesar Mora,Hacerlo Bien,2000,40,https://open.spotify.com/track/2AzJDIs4hDFvARTcTRGj0a,0xR68AyQA5b3scD6PB8RPS,"['salsa', 'son cubano']"
3RxF3Mz5wprRMopI8fp9uF,Crooklyn - Crooklyn/Soundtrack Version,Crooklyn Dodgers,Crooklyn Volume 1 (Music From The Motion Picture),1994-01-16,39,https://open.spotify.com/track/3RxF3Mz5wprRMopI8fp9uF,4FjR5GmNXYr2RKHVOXTP7e,"['east coast hip hop', 'boom bap']"
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,Californication (Deluxe Edition),1999-06-08,80,https://open.spotify.com/track/48UPSzbZjgc449aqz8bxox,0L8ExT028jH3ddEcZwqJJ5,"['funk rock', 'alternative rock', 'rock']"
4Ft15s9T7pcG7O85VbdxVl,Al lado del camino,Fito Paez,Abre,1999-07-27,61,https://open.spotify.com/track/4Ft15s9T7pcG7O85VbdxVl,1bZNv4q3OxYq7mmnLha7Tu,"['argentine rock', 'latin rock', 'rock en español', 'trova']"
